x,x,x,x,x,x,x,x,f
-1.4073,0.5424,-1.4869,0.16409,-0.73494,-1.6201,0.88237,0.92775,0.31918
-0.063669,0.6539,-0.66506,1.6093,0.34245,1.0542,0.20765,0.46912,-0.73555
0.61404,0.48749,-0.83608,0.44667,0.81467,0.45304,1.5624,-1.5211,-2.2036
-1.2879,1.3827,0.00090311,-1.5875,-1.1591,0.35746,-1.5947,0.72566,-1.7388
1.3426,-0.77146,-0.74423,0.36551,-1.2677,-1.3481,-1.145,-0.36585,1.1564
0.091261,1.4439,-1.0683,0.14216,-0.17999,0.77953,0.84657,-0.85248,-0.21136
-0.55154,1.1842,1.6215,0.57546,1.5513,-0.92855,1.268,-1.4168,-1.1982
1.2698,-0.66773,-1.4589,0.25114,-0.91958,-0.88764,1.1513,-1.0302,-0.8372
0.27405,-0.51158,1.4582,1.4066,-0.39677,-1.0379,-0.15335,-1.2733,-0.88708
-0.62263,1.6446,-0.63162,1.0875,-0.85305,0.9578,0.061656,1.0681,-1.4292
-1.6048,-0.067511,0.045093,-1.0005,-1.5896,-1.3547,0.72017,0.76056,-1.1945
0.39331,0.34118,-0.19378,-0.094473,0.07712,-1.146,-1.0673,0.61738,-1.0391
0.59364,1.6958,-1.6666,-1.1496,1.1928,0.20987,-1.3685,0.76494,-0.1145
1.1145,0.47595,-0.046326,0.81914,-1.4993,1.6807,1.6438,1.6533,0.64615
-1.5155,1.6511,1.5905,-1.3944,0.73062,-0.62049,0.47416,-0.53916,0.78507
-1.0743,-0.60424,-0.57494,0.79595,-0.55506,-1.6698,1.4514,-0.47254,0.099494
-0.97919,-1.5483,1.718,-1.0196,1.154,0.67133,-1.2026,-0.17255,0.082064
-1.6623,1.4039,-1.6604,-0.59027,-0.04866,1.1533,1.2151,-0.36616,-0.78199
-1.4354,-1.4656,1.4772,-0.56154,0.51365,-0.039759,-0.54956,0.98826,0.32217
1.3735,-1.1374,-0.31212,0.61691,-1.2419,1.5403,0.86508,-0.5056,0.88166
-1.6348,-0.23661,-1.3266,-1.6184,-0.70509,-0.76691,1.4727,0.27612,0.01814
-1.3065,1.0482,-1.7177,-1.4903,-0.67569,1.1872,0.88391,0.96726,-0.041839
-0.16452,-0.92247,0.99853,-1.1459,0.21651,1.4314,0.20433,-0.61074,-0.1411
0.64501,-1.5889,-1.5665,-1.3084,0.81439,-0.57012,0.56868,1.5067,0.42314
-0.85292,-1.3264,0.52046,-0.54378,1.2513,0.40677,1.1973,1.337,0.58374
0.71258,-1.3981,0.1225,-0.40935,-0.76011,0.25645,1.5668,0.74693,0.55981
-0.014716,1.5708,-0.034785,-0.24636,1.6454,-1.151,1.4544,-0.95791,1.0883
1.3902,0.52144,-1.0144,-0.32448,0.44948,1.4248,0.61695,0.23982,-0.19624
-0.31112,-0.99509,1.5915,1.4011,-1.6724,-1.298,-1.3199,0.46353,0.62531
0.080171,1.4084,-1.5525,0.06055,0.86224,0.92123,1.3983,0.15729,-1.4973
-1.3178,-0.87316,0.95469,1.6651,-1.7019,-1.0942,1.3666,0.82881,1.1691
0.41634,-0.94765,-0.4718,1.6841,0.87313,1.131,-1.0195,1.2366,0.73403
1.5024,0.86633,0.32724,-1.1689,0.326,-0.515,0.14374,-1.0069,0.94029
0.9073,1.2685,0.45681,0.33919,-1.6564,0.6778,-1.6851,1.4605,1.3457
-0.31124,1.5683,-1.2533,1.0262,-1.5995,0.22803,-0.63294,-0.014252,-0.92915
0.66277,-0.59196,0.47037,-0.048989,-0.60739,1.1117,-1.16,-0.18849,0.51957
1.4096,-1.278,0.23138,-1.2104,-0.94388,0.63658,-0.85077,-0.63012,0.40547
-1.0691,0.9352,-1.1741,-1.5382,-1.2781,1.579,-1.0588,0.070274,-0.88844
1.0612,0.93746,-1.3242,0.8452,1.4483,0.1822,1.3551,1.5866,0.62471
1.3528,1.7022,0.074284,-0.92387,0.61849,-0.44529,-1.0699,-0.71645,0.66331
-1.381,0.093919,0.0988,1.3205,0.17222,-1.1662,-0.072387,-1.3823,0.3101
-0.43847,1.5407,0.43111,-1.5762,0.34524,1.691,-1.6206,-0.77759,1.4803
0.346,0.46665,-1.036,1.1266,1.2617,-0.54092,0.35594,-1.4108,0.18416
0.73958,-1.3966,0.012649,-0.72965,0.48122,-0.27888,-0.7478,1.4786,-1.5282
-1.5646,-0.20679,-0.49332,0.96198,0.018234,-0.3474,-1.1035,1.0197,1.1061
-1.3461,0.77294,-0.83531,-0.6537,0.91473,0.56636,-0.46094,-0.39165,1.6643
-1.6909,-1.0648,-0.25753,-0.16359,-0.885,-0.2229,-0.14578,-0.28584,0.56464
-0.35404,1.5551,-1.6724,1.6412,-1.7169,0.70531,-1.0411,-1.4968,-0.74328
1.4037,0.82848,-1.0509,0.20061,0.94947,-1.3434,-1.4315,-1.1912,-0.90025
-0.38565,-0.15689,-0.96698,-1.1157,-1.5686,0.35918,1.5476,-0.44584,1.7724
-0.875,1.0246,0.91919,1.4716,-1.2278,-0.66181,1.0383,1.0816,0.16051
-0.9099,-0.805,0.17537,-1.5103,-0.68149,0.75996,1.3786,0.085124,1.4884
1.0728,0.51632,1.419,1.3292,0.35914,-1.2083,0.89833,0.65971,0.32618
1.4439,-1.3019,-1.4094,0.66553,-0.10553,0.63556,-0.15796,0.68568,0.64813
-0.36055,0.025243,-0.78038,1.2826,1.1718,-0.79437,-1.2649,0.78528,-0.57587
0.20454,-1.6231,-1.2679,0.51887,1.2063,-1.0966,-1.2432,0.27686,-0.82665
1.3027,-0.35244,0.74648,-1.5412,-1.3623,-1.0578,-0.20134,1.5736,-1.4964
0.84951,0.91714,0.24853,-1.3145,-0.78579,-1.5721,-0.51036,-1.5701,-1.2179
1.0217,-1.1903,-0.3516,-1.445,1.0316,-0.81537,-0.80301,1.6721,-3.2704
-0.91946,-0.0057086,-0.1412,-1.2339,-0.82129,-0.57256,-1.2436,1.6649,-1.3967
-0.45544,1.0465,0.95693,0.011178,-0.4189,1.0242,-0.7883,-0.19838,0.48901
0.90938,-0.91841,0.45922,1.1975,0.19573,-0.96822,0.68007,-0.38491,0.15014
-1.2985,1.5228,1.1997,1.4578,-0.7875,-0.73046,-0.74936,-0.37221,0.74187
1.5772,1.5496,-0.95954,0.18055,1.223,-0.43899,-1.3371,0.41897,-0.36706
1.1657,0.62217,0.58773,0.1022,-1.495,-1.3169,1.1476,-0.18843,-0.54231
0.19646,0.95506,0.69686,0.054239,-0.47625,-1.0711,-0.54475,-0.43152,0.99437
0.34129,-0.14309,0.28574,-0.49064,-0.9631,1.5405,0.65192,-1.3974,-0.20464
-1.2985,-0.03174,0.95363,0.10713,-0.94243,-0.15737,-0.31358,-1.6821,-0.32528
-1.7061,1.1644,1.5785,-0.74455,-1.3744,1.4396,1.4064,-1.5905,0.88476
0.99697,-0.83745,-1.2607,-1.4109,-0.81585,-1.3634,0.83671,1.0624,-1.4632
-1.6815,-1.5447,-0.88965,1.7187,0.94791,0.52886,0.026911,-0.32585,0.81345
-1.4098,1.0333,-1.0495,-1.312,-1.5458,-0.6288,0.17761,-1.178,-1.374
0.09022,-1.377,-1.3661,0.64769,-1.0008,0.53527,-0.32867,-0.96049,-1.2328
0.47053,0.45301,-1.3356,0.024599,1.4771,-1.4656,-0.75221,-1.14,-0.15795
1.5278,-0.79617,-0.85147,0.34686,-1.3723,1.4797,0.79985,1.3321,-0.078612
0.91702,0.54934,1.2299,-0.090141,0.43358,-0.69963,0.60883,1.2723,0.5121
0.21808,1.4819,-1.6112,0.48505,-0.35844,1.6669,0.18602,1.3649,-1.0516
0.71488,0.19599,1.601,-0.60397,1.0897,0.10585,0.76014,0.84017,0.35964
0.37584,-1.6381,0.96442,-0.79919,-1.2165,1.5931,1.4502,-0.41803,-0.47539
-1.166,0.055756,-1.5404,1.4837,0.15176,-0.22147,1.4137,0.34762,-0.38451
1.5578,1.6574,0.73957,-0.067623,0.84,-1.0112,-1.1592,0.71364,-1.1888
0.19592,1.4916,0.73752,0.40278,0.84855,1.5576,-1.4262,1.492,1.2905
-0.019073,1.2144,-0.0043892,0.088238,-0.33276,-1.607,-0.61787,-0.18432,0.65133
-0.97474,-1.6461,0.5393,0.75377,-0.92574,-0.53273,1.1561,-0.42671,-0.98829
0.61081,-0.047288,-0.14046,0.30995,0.41064,-0.7572,-1.5139,0.028206,-0.44017
-1.5865,0.30031,-1.3159,-1.6834,1.4209,1.604,1.0176,-0.9566,-1.871
0.064826,0.7891,-0.98468,-0.7756,-0.023908,0.88268,1.4139,-0.63629,-0.67312
-1.6518,0.92226,-0.52096,-1.4354,1.6124,0.49806,-1.2453,0.34669,-0.30667
0.7863,0.055796,1.0635,0.95962,0.87666,0.84105,0.89266,-1.3637,-1.1408
0.48073,-0.26087,1.6831,-0.35653,-1.3316,0.39271,-0.53951,-1.3085,-0.56142
-1.1185,0.52168,1.1832,-0.38166,0.91986,1.6399,-0.6007,1.231,-0.060575
-0.97343,-0.67543,-0.13475,1.1572,0.259,1.5385,1.0712,0.60349,-1.6253
-1.3783,-1.5209,0.055705,-1.6929,0.35176,1.3711,-1.5913,-0.31676,0.99161
-1.612,-1.2022,-0.55735,0.70847,0.46697,-1.2293,-1.5897,-0.47976,0.017264
-0.91674,-0.66161,0.38604,-0.079514,-0.88471,-1.2877,0.91953,-0.39653,0.86402
0.11374,0.47074,-1.2997,1.0116,-0.80011,0.45565,0.89812,-1.2157,0.16561
-0.14609,-1.4009,-0.79869,0.9332,-1.3563,-0.72836,-0.40826,0.8129,1.7716
0.7381,0.38274,-1.496,1.292,-0.5041,-0.17733,1.6176,1.3574,-1.5476
0.99868,-1.5535,-0.72092,0.40586,0.54551,-0.19137,0.20182,-0.17217,1.8938
-0.88122,-1.6333,0.63241,-1.0086,0.63375,1.2631,-1.6958,-1.6573,0.84857
-1.2437,1.388,-1.311,0.95299,-1.2884,-0.73823,1.1857,-0.45835,-2.1254
-0.021652,0.42377,-0.60047,-0.72018,-0.23233,-0.19379,1.6134,0.45481,0.44003
-1.1102,0.55897,-0.59304,1.4459,0.19458,0.47343,0.8215,0.4902,-1.1375
0.2147,0.2934,-0.46954,-0.93613,-0.78362,-1.4745,-0.38287,-1.3389,-0.8411
0.88282,0.23105,-0.299,0.72606,1.5554,0.94278,-1.6002,-0.45353,1.1221
-0.76269,1.4586,-0.48881,-1.5057,0.45743,1.3407,1.1275,-0.6053,-0.75089
0.37936,-1.6652,0.19568,0.47746,-1.7033,-1.3957,-0.022444,-1.4816,0.23869
-0.4678,0.88241,1.445,-1.6085,-1.389,-1.6371,-0.32915,-0.42929,-0.11068
0.497,-0.3157,-0.27823,-0.41503,1.5002,1.5907,-0.8838,0.95033,0.78178
-0.25459,-1.567,-0.21526,-1.5753,1.5469,-0.49588,-0.9014,1.3444,-2.6128
-0.22516,-1.1927,1.3052,-1.1061,-1.4748,0.19798,0.11134,-1.1891,0.078236
-0.21953,0.52843,-0.093105,0.37155,0.85404,-1.3807,1.1961,-0.75729,0.88257
1.1059,1.2049,-0.30598,0.32505,1.0648,0.26579,-1.3484,-1.627,1.2477
0.98197,-0.57769,-1.3871,1.4935,1.0262,0.77868,1.0258,1.4607,0.11192
0.87658,0.95484,1.5295,1.5271,-0.32975,0.57352,1.3985,-1.1415,1.2211
-0.57425,0.24161,-0.5058,1.1558,0.38718,-0.51474,1.4617,-0.88773,-1.4201
1.0947,1.181,-0.7007,0.023281,0.6426,0.21499,1.571,-1.4544,-1.3147
0.37722,0.0055857,1.6438,1.1881,0.73448,1.0956,-0.38115,-1.2689,-0.28107
-0.56039,1.2207,-0.65678,-0.33315,1.3714,1.4775,-1.0214,-1.189,0.44453
0.545,-0.24635,0.64485,-0.18162,-1.4714,-1.0219,-0.77323,1.1498,0.1681
-1.3431,0.19677,-1.0141,1.1586,1.1913,-1.4187,-0.3457,0.61602,0.25203
-0.51916,1.2566,-0.24963,1.6942,0.59211,0.46696,-0.50717,-1.5038,-0.70945
-1.6499,0.50595,0.55398,-1.1189,0.19147,-0.18514,0.10215,1.7022,-0.68083
0.36073,1.2228,1.0027,1.0446,0.72886,-0.63835,-0.90659,-1.2895,0.87463
-1.3797,0.67074,0.72492,-1.1138,-0.5694,0.81234,1.5101,-0.37988,-0.36861
1.4453,-1.0472,-0.27,1.1673,0.85555,0.91619,-0.94675,-0.75907,0.69111
-0.41429,0.90652,0.72571,-1.292,0.054984,0.49223,-1.6934,1.74,-2.162
0.94507,1.6193,-1.2193,-0.63377,-1.4334,-1.5542,0.58711,1.0923,0.5565
-0.40621,0.29406,-1.3284,-1.48,-0.8548,-0.19343,0.45895,0.68117,-1.0646
-0.68168,0.54765,0.6786,1.1062,-1.611,0.074364,1.5753,-1.1739,0.19282
1.2679,0.53439,1.0033,-1.5956,1.1539,0.63671,0.61749,-1.6396,-0.34573
-0.51673,-1.2467,1.1377,0.86259,-0.77711,-1.595,-0.12067,1.696,0.18849
0.21511,1.351,1.0294,0.54329,0.23052,-0.75104,1.5472,1.2153,0.77393
-0.74123,0.9213,-1.5448,1.3643,0.41519,1.3571,-0.75563,0.87306,-0.12176
-0.71435,0.59448,-0.40087,0.80151,0.52158,0.34957,-1.0587,-0.56101,1.1256
-0.982,0.43563,-1.6256,-1.6065,-1.0128,-1.3159,0.079347,-0.45693,-1.3592
0.94387,0.86739,0.0065761,0.47256,-1.2068,-1.644,1.2167,1.3193,0.49432
0.25796,0.48773,-0.93743,-1.1603,-0.69868,0.32901,-1.5081,-1.0175,-0.8914
1.4286,0.83835,-0.75163,0.17619,0.98238,-1.1924,-0.8433,0.19822,-0.75232
0.14851,0.60733,0.34662,-1.0697,-0.19347,-0.16966,-0.1104,-1.4448,0.53902
-0.48427,-1.1163,-1.7169,-0.50236,0.65061,-0.12182,0.021755,-1.0807,0.86352
-0.94544,-0.94488,-0.096106,0.77515,-0.99122,0.69996,-0.52588,1.1241,0.68508
0.65121,0.069976,0.75215,-0.68143,-1.0691,0.61373,-1.2794,0.46431,-0.041584
1.0948,1.4858,-0.93646,-0.66779,-0.49749,-1.528,0.85326,-1.5076,-0.27957
0.80842,1.4713,-0.96526,-0.84694,-0.11448,0.47626,1.5435,1.0169,0.37649
-0.39175,0.16771,-1.1113,0.96143,-0.051446,-1.587,-0.43777,-0.46235,0.75992
1.3564,-0.99115,-0.503,-0.75007,1.0833,-0.99007,0.36511,-1.4643,1.1909
-0.98871,-1.5101,1.5625,1.3771,-0.37676,1.5665,-1.3474,-0.50631,-0.70542
1.6509,-1.3739,1.0154,-1.4897,0.95865,0.93849,1.1112,0.16785,0.63183
-0.39091,0.0059332,-1.6064,-0.16397,0.025586,1.3713,0.032074,-1.6855,-0.98514
0.6968,-0.1302,-0.51267,-0.31509,0.70855,0.11306,0.56707,0.049016,1.1106
-1.023,-1.6382,1.0839,1.3784,-0.091071,-1.382,-1.2874,1.186,0.10841
0.22083,-0.45935,-0.64389,-0.14666,-1.5385,1.0479,-0.54346,0.47716,-1.4057
-1.6087,1.0705,-0.3498,-0.011184,-1.492,1.1766,1.2615,-0.062042,0.8869
1.118,1.3781,-0.28839,-0.77242,-1.6198,-1.7097,1.4646,1.102,-0.9025
0.79434,1.5251,0.97766,-0.46889,0.83415,-0.74649,-1.5532,0.71178,-1.5975
1.4749,-0.48873,0.45336,-0.10215,-0.51872,1.5807,-1.3966,-0.77574,0.48574
-1.4597,0.23759,1.7182,1.6319,-1.035,0.66111,-0.5315,-0.095406,0.63251
0.30514,1.632,0.78956,-1.1087,0.67447,0.44846,-0.34408,1.4291,0.72886
0.44897,-0.66917,0.92851,-0.040331,-0.24295,0.42493,1.6464,0.53361,-0.93328
-0.93494,1.0319,-1.2026,0.23073,1.4128,-0.29993,1.2221,-0.13955,0.49399
1.6651,0.049473,1.2379,1.6338,0.25747,-0.17841,-1.6338,1.6475,-0.51721
-1.667,1.3224,1.5983,-0.49712,-1.1042,1.5104,-0.55621,-0.12016,-0.53179
1.4102,-0.8832,0.89055,-0.25472,0.29505,-1.515,-1.5984,1.4623,-2.3144
-0.27621,0.68864,-1.6207,1.4022,1.5566,1.0126,-0.011332,0.72232,0.79036
0.53197,-0.16844,-0.95429,-1.3032,-1.5116,0.58641,-0.87964,-0.082316,-2.2369
0.27786,1.6476,1.6682,1.5076,-0.79928,-1.1901,-1.0538,1.6193,1.1107
-0.7794,-1.4067,-0.04762,-1.5528,0.27039,1.3974,1.2173,-1.6088,-1.2272
1.0333,-0.90551,0.85107,1.5204,1.2046,-1.0557,1.1876,-0.73258,-1.0639
0.55353,-0.92662,0.59598,0.79819,1.2932,1.371,0.81703,-0.27218,-1.8596
-0.42559,0.89242,-0.93721,-0.52985,0.83732,0.51606,0.43113,-0.52898,0.4916
1.6763,1.4566,-1.0507,-1.0073,-1.1822,1.3062,0.99002,-0.52186,2.3433
0.077293,0.43351,-1.2298,1.1595,-1.0867,-1.2084,1.5443,-1.2623,-1.4214
0.37075,1.4101,0.69861,-0.31389,-1.6078,-0.25864,1.6462,-1.059,1.0227
0.48452,0.90026,0.59708,-1.2679,-1.507,0.92165,0.34129,0.81847,0.21073
1.2859,-1.0773,-0.43672,-0.55348,0.50925,-1.3547,1.0033,-0.8689,1.5326
1.0959,0.019107,-1.7125,-0.99874,-1.6306,1.5625,0.95937,0.98983,0.88467
1.3687,-0.97146,-0.89256,0.025157,0.9464,1.1513,-0.87185,0.87896,1.7025
1.2653,0.50134,1.1623,1.446,-0.20004,0.64749,0.046337,0.25159,-0.28063
-0.1926,-1.4088,-1.1742,-0.80851,0.38546,0.037775,-1.3021,1.033,-0.63853
0.47352,1.1321,0.69171,-0.26652,0.64536,1.6659,0.60953,0.5861,-0.26193
0.80482,0.32476,1.4228,-0.52933,0.057822,-0.60187,1.3746,1.6291,0.15895
-0.43846,-0.23619,-0.22694,-0.53216,-0.44878,0.45924,1.2718,-1.5493,-0.7538
-1.7104,0.61857,-0.40574,0.65073,0.86694,1.1227,1.2253,-1.2031,-1.9393
1.0269,-1.5945,0.44628,1.6476,0.72301,-1.4976,-0.38775,1.4287,0.064703
-0.32635,-0.94137,-1.5304,-1.6415,1.5788,0.971,1.2545,-0.21326,-0.61122
0.89568,1.231,0.88381,0.16117,1.0164,0.15672,0.46408,-0.8572,0.5653
0.11838,1.072,0.21509,1.6405,1.3698,0.8959,-1.1961,0.064178,1.2231
-0.0088528,0.87019,-0.73122,-1.4607,0.37823,-1.4217,-0.27748,0.27609,-1.3613
-0.72566,-1.1685,1.5106,0.81337,1.6173,-0.36391,-1.4826,-1.1233,-0.28869
0.33056,-0.53419,-0.2036,-0.15066,-0.12403,-0.36034,0.11401,-0.24681,1.0444
-1.0182,1.3157,-1.6523,0.31205,0.9031,-0.88952,0.1108,1.4489,-0.16396
0.63205,1.6334,1.2219,-0.8176,-1.0268,1.1128,-1.5575,-0.4553,0.73483
1.0791,0.29223,-0.10042,-1.3924,-0.22197,0.3631,0.30066,0.43158,0.51818
0.4866,-1.6077,-0.7423,-1.1395,1.5861,-0.17412,1.5347,-1.1017,0.68863
-1.5358,0.81601,-1.1606,0.51608,-0.83071,0.33538,1.3015,0.60043,-1.0002
0.42152,-1.0901,-0.30466,-0.6144,-0.32026,-0.58717,0.081734,0.73975,0.32148
0.82095,0.46998,1.6359,-0.57116,0.12546,0.58582,0.27243,1.2829,0.38652
-0.48385,-1.2575,-1.2879,-1.4964,0.29985,-1.5264,-0.36507,-1.1183,-0.30209
-1.3345,0.36474,0.18363,0.40283,1.3857,0.62068,1.5478,-1.4216,-1.3936
-1.0489,1.1304,-0.055039,-0.91204,-0.68845,1.076,0.14524,-1.4054,0.14142
0.9093,-1.5234,-0.27409,0.90126,0.89851,0.13287,0.0020432,-0.38098,1.0723
-0.90605,0.051446,-0.84392,-0.11728,-1.3996,-0.26597,0.69653,1.0634,-0.87338
0.44197,0.79629,0.96371,-1.0681,-1.4089,0.43086,-0.0066124,-0.14021,0.045952
1.5913,1.561,0.73992,1.1212,-1.3773,-1.2815,1.6439,-0.29066,-0.67449
0.40811,-0.75967,0.60319,-0.41719,1.0921,-1.4336,-0.7226,-0.4475,-0.52761
-1.5988,-0.86215,0.77062,0.55925,0.97493,-0.74493,-0.31334,-1.7015,0.084362
1.5433,-0.9386,-0.98626,-1.2278,1.0469,-0.21649,-1.3219,-0.19482,-0.69354
0.81474,1.7221,-1.7142,0.49215,1.4288,-1.2438,-1.3499,-1.0319,-0.94853
0.19629,1.4616,-1.5168,0.73458,-0.29289,-0.66539,0.47111,1.2054,-0.45403
-0.77673,-0.63174,1.6259,0.57391,0.42091,0.05025,-0.92259,-0.76821,-0.38425
-1.589,0.7736,1.3233,0.21614,0.5156,-0.97025,1.2527,-0.063781,-0.45796
-0.80157,1.2913,-1.6763,-1.0323,0.66382,0.90956,-0.60559,-1.5492,-0.233
-0.22136,-1.718,-0.47835,-1.4187,-1.2169,0.085266,0.43055,-0.23343,0.59497
0.32233,-0.52107,1.3018,-0.53187,-0.52262,0.61741,-0.11782,-1.3703,-0.84607
-1.1521,-0.54257,0.58119,-0.80586,1.6159,-0.19163,-0.29726,-0.070936,0.08004
-0.72053,-1.1377,0.57736,1.4333,0.89894,-1.2399,-0.57483,-0.35231,1.0134
-0.36195,0.51171,-0.1872,0.01586,0.6037,0.13219,-1.0608,-1.5355,0.83296
-1.2776,1.2635,0.15984,-0.75355,-0.11308,-0.8484,1.2982,0.51625,1.1527
-1.1175,-1.6418,-1.3435,-0.86241,-1.4079,-1.295,1.1593,-0.10958,-1.6848
1.0599,-0.65334,-0.85979,-0.45597,1.549,0.78159,0.69567,0.42687,0.89549
0.46241,0.69261,-0.16248,-1.4041,0.51787,-0.91257,-1.7084,0.57685,-3.423
0.54934,-1.401,0.084562,-1.1696,-0.10013,-1.3412,0.79546,-0.98324,0.86252
1.149,0.34979,0.010876,0.84798,1.1963,-0.98641,0.17546,1.5396,0.047586
-1.2899,-0.21051,0.20997,-0.18809,0.2421,-1.1257,0.84797,1.1587,1.0437
0.81586,-0.59078,0.28808,1.5518,-1.4687,0.45362,-1.2706,-0.58756,0.40079
1.374,-0.73024,-1.4647,0.21482,-1.0459,-0.054769,0.32414,0.20994,-1.2222
-1.0788,0.31239,1.1364,0.62748,-0.72341,0.66888,-1.3055,-0.42042,0.59802
-0.087852,0.7633,1.6182,-1.4853,0.91802,-0.044368,1.5339,1.325,0.64556
1.5261,1.1811,-0.65042,-0.22297,1.6178,0.35041,0.6915,1.5414,1.3161
1.0207,-0.19572,-0.068806,-0.015316,1.323,-0.40192,-1.4321,-1.0176,0.21427
0.63038,-0.93977,0.0045339,1.6475,0.39849,-1.1775,-1.5704,-1.4926,0.48394
0.087386,1.5925,-1.4296,0.81523,1.5343,1.2752,1.0192,0.6586,-0.73666
0.91286,-0.018762,-0.45785,1.6535,-0.69592,-1.6915,-1.1651,0.84296,0.82376
0.67583,-0.25064,1.4142,-0.074602,0.98328,0.60822,-0.97723,0.99851,0.1598
-1.6096,-0.53298,0.24579,0.9238,0.072382,-1.3558,0.12003,0.45708,1.5965
1.4652,-0.52618,1.4342,-1.2803,-1.2292,0.99746,1.1519,0.17971,0.49942
0.98405,-1.3224,-0.5597,0.79518,-0.088632,0.42616,-1.2591,0.71204,1.3459
-0.93379,0.63713,-1.135,-0.35591,-0.43379,0.18829,1.1818,0.18781,-0.12571
0.39069,-0.2311,0.28615,-1.2235,0.67008,0.15159,1.4374,0.24687,0.75027
-0.94093,-0.50377,-0.15085,0.80796,-1.0369,-1.0701,1.0687,-0.7376,-0.82122
-0.34739,0.93506,0.43396,0.55144,0.15681,-1.4715,-0.57574,-0.24116,0.96044
0.46485,0.83037,-0.32405,-0.39022,-0.3481,-1.2845,0.32788,1.7283,-0.49506
1.5975,-1.1335,-0.75149,0.91111,-1.3714,-1.1631,-0.5063,0.88145,1.8563
1.0463,0.58515,-0.57895,-1.0534,-0.17492,0.59314,1.2224,1.4024,0.33006
1.6562,-0.5648,0.087328,0.94552,-0.66082,-0.24045,-1.6051,1.4213,0.11772
-0.85055,-1.477,-0.092294,1.2153,1.3934,-0.32212,-1.4416,1.6539,-0.56752
1.6765,-1.5413,-0.083419,0.94738,1.5641,0.52644,0.50638,-1.3955,-1.1707
-0.36239,-0.49458,1.4058,-1.3466,-0.47279,0.13347,1.3524,-1.4553,-1.0843
-0.74706,0.29992,0.12025,-1.1876,-0.69952,0.68709,-0.67605,1.3569,-0.48093
0.41156,-0.82376,-0.0045945,-0.77752,-0.91799,-1.1799,-0.1264,1.0969,-1.1172
-0.47215,1.5774,-0.40141,1.6538,-0.31425,-0.54273,1.2395,1.0372,-0.91621
-1.5085,1.6046,0.59058,1.2303,0.77505,0.47892,-0.70116,-0.0013786,0.094556
-1.2287,-1.275,0.33513,0.5892,-1.0858,0.53519,0.61651,0.23439,-1.0629
1.1239,-0.65318,1.5873,-1.3282,0.90499,-0.55351,-0.828,-0.093222,0.22238
1.4569,-1.1942,-0.3856,-0.46084,-0.57176,-1.31,-0.5043,1.3411,-1.2158
-1.1039,-1.4777,0.46974,-0.84199,0.23332,-1.0059,0.47501,-0.772,1.45
-0.7797,1.3127,-0.88647,-0.76583,-0.8486,1.0544,-0.57986,-1.4244,-0.15316
-1.2217,0.95755,1.6525,0.23918,0.90733,-0.99328,0.30218,-1.5396,-0.91039
-0.55135,-0.71292,1.2711,-0.29632,0.94629,-1.6347,-1.562,-1.7305,-0.49426
-1.6457,1.4622,-0.93117,-0.278,-0.44323,-1.6047,-1.1134,-1.0172,-0.32175
-0.1459,1.164,1.6832,0.91729,-1.0385,1.6224,0.51369,1.5958,-0.58048
-0.93066,1.2034,-0.95174,0.9257,-1.4375,-0.87346,0.84964,1.0974,-0.10078
0.38217,0.61158,1.0284,-0.7507,-1.1428,0.56193,1.4352,0.21291,0.43396
0.43388,0.13517,1.1324,1.5118,-0.10948,-0.13507,1.4178,-0.37419,-0.33229
-1.3787,-0.28195,-1.3867,-1.4241,1.1662,-0.012082,0.51925,-0.388,1.7486
-1.3419,0.29053,1.5386,1.6691,-1.1408,-1.0509,-1.6172,-1.7339,0.13448
-0.75536,-1.0663,-1.4956,-0.32183,-1.6177,1.4454,0.47864,-1.5054,2.2685
0.77352,-1.4646,0.88267,0.68829,-0.31776,-1.6657,-0.23046,-0.74562,0.788
-1.5279,0.84084,-0.3821,-0.52537,0.49184,-0.55679,-1.4902,-1.119,0.096859
-1.7256,0.0089361,-0.39521,1.1408,0.064563,0.78709,0.84885,-0.51539,-1.5491
-0.38388,-0.61331,0.30521,0.90538,0.93542,0.18726,-1.2193,1.3016,0.55515
0.4625,-1.4671,-1.3043,1.6116,0.74254,0.44085,0.58581,1.61,0.77237
-0.79994,-0.34138,1.0749,1.6782,-0.92975,0.78812,-1.1157,-0.76464,-0.26072
-1.2005,0.99503,-1.1312,0.79458,1.6592,-0.80986,-0.97685,-1.484,0.93243
-0.45803,0.5081,0.29198,-0.52002,-0.70553,-1.1905,1.3857,1.7204,0.037505
0.30227,1.2579,-0.19986,-0.22926,0.047034,-0.12311,0.60004,-0.27119,1.0523
0.5239,0.94298,-0.40149,0.041325,-1.4098,-0.74868,0.038067,0.93122,0.37724
-1.6701,0.15883,-1.449,-1.5951,-1.0925,-0.58501,1.0201,0.72961,-1.3185
0.54425,1.0695,-0.92184,0.47534,1.4492,0.017396,-0.2153,-0.55685,1.4298
-1.2467,-1.2161,-1.2821,-1.249,1.5678,-0.59352,-0.20961,1.1242,-0.017731
0.48378,-0.83,-0.3173,1.4476,0.3331,-1.037,0.86613,-0.31215,0.15585
1.1306,-0.33138,0.7611,-1.0859,0.62649,-0.90034,1.2488,-1.3306,0.12063
0.044548,-1.1248,0.75781,1.3107,-0.3841,-0.68534,0.96703,-1.6828,-2.0844
