x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,f
-408.2,-2.2012,-0.21992,-0.04449,0.053106,4.7896,0.56979,-0.003951,0.23398,0.00025048,0.00025415,0.00025417,0.00025654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00025658,-0.2651
71.796,25.799,0.13008,-0.02449,-0.54689,4.7896,-2.4302,0.004049,-0.066022,0.00035048,0.00045415,0.00045417,0.00045654,-0.00019076,-1.81E-08,3.40E-06,-3.01E-08,0.00045658,-0.14732
-40.204,-0.20122,0.22008,0.01551,2.1531,3.7896,-0.43021,-0.010951,-1.466,5.05E-05,5.42E-05,5.42E-05,0.00015654,9.24E-06,-1.81E-08,-0.0001966,-3.01E-08,0.00015658,-0.041959
-515.2,13.799,0.32008,0.00551,1.2531,1.7896,-5.4302,0.001049,0.033978,0.00025048,0.00025415,0.00025417,0.00025654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00025658,-0.093252
-212.2,-33.201,-0.25992,0.11551,0.053106,-7.2104,-7.4302,0.025049,-0.56602,0.00015048,0.00015415,0.00015417,5.65E-05,0.00010924,-1.81E-08,0.0001034,-3.01E-08,5.66E-05,-0.14732
-120.2,70.799,-0.26992,0.02551,-1.2469,1.7896,-5.4302,0.008049,-0.066022,0.00025048,0.00025415,0.00025417,0.00025654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00025658,-0.20448
35.796,43.799,-0.26992,0.04551,0.15311,2.7896,-8.4302,-0.005951,0.033978,0.00025048,0.00015415,0.00015417,0.00015654,0.00010924,-1.81E-08,3.40E-06,-3.01E-08,0.00015658,-0.093252
-114.2,3.7988,0.64008,0.13551,-0.84689,-5.2104,-8.4302,0.003049,0.23398,-0.00014952,-0.00014585,-0.00014583,-0.00014346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00014342,0.097803
-8.2042,10.799,0.48008,-0.04449,-0.44689,4.7896,-0.43021,0.001049,-0.066022,0.00015048,0.00015415,0.00015417,0.00015654,-0.00019076,-1.81E-08,3.40E-06,-3.01E-08,0.00015658,0.5999
427.8,30.799,0.15008,0.05551,-0.54689,0.78963,-12.43,0.008049,1.334,0.00015048,0.00015415,0.00015417,0.00015654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00015658,0.097803
-133.2,27.799,0.27008,0.10551,-0.44689,4.7896,-13.43,0.002049,-0.86602,0.00035048,0.00035415,0.00035417,0.00035654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00035658,0.0068313
-387.2,14.799,-0.42992,0.01551,0.15311,-2.2104,0.56979,-0.017951,-0.16602,-0.00014952,-0.00034585,-0.00034583,-0.00034346,0.00020924,-1.81E-08,0.0001034,-3.01E-08,-0.00034342,-0.093252
246.8,-58.201,-0.029924,-0.18449,-0.64689,2.7896,17.57,0.017049,-0.16602,0.00045048,0.00045415,0.00045417,0.00045654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00045658,-0.20448
-522.2,-13.201,-0.15992,-0.03449,0.25311,-2.2104,3.5698,0.002049,0.43398,-4.95E-05,-4.58E-05,-4.58E-05,-4.35E-05,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-4.34E-05,-0.2651
147.8,6.7988,0.20008,-0.13449,-0.84689,2.7896,10.57,0.008049,0.33398,0.00045048,0.00045415,0.00045417,0.00045654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00045658,-0.14732
32.796,-10.201,0.18008,-0.08449,-2.3469,-4.2104,13.57,0.038049,0.13398,0.00045048,0.00045415,0.00045417,0.00045654,-0.00019076,-1.81E-08,3.40E-06,-3.01E-08,0.00045658,-0.14732
-159.2,1.7988,-0.15992,0.10551,1.0531,-8.2104,-1.4302,-0.013951,-0.16602,-0.00074952,-0.00074585,-0.00074583,-0.00074346,0.00010924,-1.81E-08,3.40E-06,-3.01E-08,-0.00074342,0.18118
280.8,-43.201,-0.40992,-0.08449,0.35311,-1.2104,8.5698,-0.015951,-0.066022,-0.00024952,-0.00024585,-0.00024583,-0.00024346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00024342,-0.093252
153.8,-4.2012,-0.069924,-0.13449,0.053106,-0.21037,11.57,0.011049,-0.066022,-4.95E-05,-4.58E-05,-4.58E-05,-4.35E-05,-0.00019076,-1.81E-08,3.40E-06,-3.01E-08,-4.34E-05,0.3963
51.796,-18.201,0.070076,-0.12449,-1.3469,-2.2104,14.57,0.021049,0.033978,0.00025048,0.00025415,0.00025417,0.00025654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00025658,-0.093252
-187.2,8.7988,-0.32992,0.11551,1.2531,4.7896,-17.43,-0.018951,0.23398,-4.95E-05,-0.00014585,-0.00014583,-0.00014346,0.00010924,-1.81E-08,3.40E-06,-3.01E-08,-0.00014342,0.097803
62.796,-22.201,-0.67992,-0.04449,-0.94689,-6.2104,4.5698,0.025049,0.43398,-0.00014952,-0.00014585,-0.00014583,-0.00014346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00014342,0.25815
-65.204,6.7988,-0.039924,0.22551,1.2531,-7.2104,-12.43,-0.011951,-0.16602,-0.00074952,-0.00074585,-0.00074583,-0.00074346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00074342,0.25815
264.8,6.7988,0.090076,-0.01449,0.95311,3.7896,-6.4302,-0.012951,0.13398,-0.00024952,-0.00014585,-0.00014583,-0.00014346,-9.08E-05,-1.81E-08,-0.0001966,-3.01E-08,-0.00014342,0.3963
123.8,-26.201,-0.019924,0.02551,-0.54689,3.7896,-6.4302,4.90E-05,-0.066022,0.00025048,0.00025415,0.00025417,0.00025654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00025658,-0.2651
153.8,-12.201,-0.0099241,-0.06449,0.55311,-1.2104,9.5698,-0.003951,-0.46602,-4.95E-05,-4.58E-05,-4.58E-05,-4.35E-05,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-4.34E-05,-0.041959
-242.2,10.799,0.30008,0.02551,-0.44689,2.7896,-5.4302,0.009049,0.13398,0.00025048,0.00025415,0.00025417,0.00025654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00025658,0.3963
445.8,-37.201,0.48008,0.06551,-1.8469,-4.2104,-10.43,0.013049,1.534,5.05E-05,0.00015415,0.00015417,0.00015654,-0.00019076,-1.81E-08,3.40E-06,-3.01E-08,0.00015658,0.0068313
-294.2,26.799,0.19008,0.06551,0.15311,-2.2104,-6.4302,0.003049,-0.066022,-4.95E-05,5.42E-05,5.42E-05,5.65E-05,-0.00019076,-1.81E-08,3.40E-06,-3.01E-08,5.66E-05,-0.041959
-58.204,11.799,0.28008,0.09551,0.55311,5.7896,-12.43,-0.003951,-1.566,0.00025048,0.00035415,0.00035417,0.00035654,-0.00019076,-1.81E-08,3.40E-06,-3.01E-08,0.00035658,-0.041959
332.8,25.799,0.20008,0.15551,-0.046894,-4.2104,-10.43,0.005049,-0.36602,-4.95E-05,-4.58E-05,-4.58E-05,-4.35E-05,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-4.34E-05,0.0068313
-424.2,-9.2012,0.55008,0.07551,1.3531,-0.21037,-5.4302,-0.001951,-1.166,-4.95E-05,0.00015415,0.00015417,0.00015654,-0.00029076,-1.81E-08,3.40E-06,-3.01E-08,0.00015658,-0.041959
-402.2,4.7988,-0.039924,0.02551,-0.54689,2.7896,-5.4302,0.006049,-0.066022,0.00025048,0.00025415,0.00025417,0.00025654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00025658,0.053351
-175.2,18.799,-0.069924,0.07551,0.053106,2.7896,-11.43,-0.005951,-0.066022,5.05E-05,5.42E-05,5.42E-05,5.65E-05,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,5.66E-05,-0.041959
-173.2,30.799,0.050076,0.11551,0.75311,-1.2104,-12.43,-0.006951,0.23398,-0.00014952,-0.00014585,-0.00014583,-0.00014346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00014342,-0.14732
145.8,2.7988,-0.39992,0.06551,-1.3469,-8.2104,4.5698,0.018049,0.53398,-0.00034952,-0.00034585,-0.00034583,-0.00034346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00034342,0.29451
190.8,5.7988,-0.0099241,-0.13449,-1.6469,3.7896,9.5698,0.009049,-0.066022,0.00035048,0.00035415,0.00035417,0.00035654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00035658,0.42804
-370.2,14.799,-0.079924,0.14551,0.053106,-2.2104,-14.43,-0.00095096,0.033978,-4.95E-05,-4.58E-05,-4.58E-05,-4.35E-05,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-4.34E-05,-0.2651
-279.2,4.7988,-0.019924,0.01551,2.0531,2.7896,-5.4302,-0.010951,-0.066022,-4.95E-05,-4.58E-05,-4.58E-05,-4.35E-05,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-4.34E-05,0.0068313
-93.204,-14.201,-0.61992,0.14551,1.2531,-3.2104,-13.43,-0.010951,0.63398,-0.00014952,-0.00024585,-0.00024583,-0.00034346,0.00010924,-1.81E-08,0.0001034,-3.01E-08,-0.00034342,-0.041959
145.8,-2.2012,0.17008,-0.15449,-0.64689,3.7896,12.57,0.008049,-0.066022,0.00045048,0.00045415,0.00045417,0.00045654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00045658,-0.20448
142.8,15.799,-0.16992,0.11551,-0.84689,-3.2104,-8.4302,-0.004951,-2.266,-0.00014952,-0.00014585,-0.00014583,-0.00014346,0.00010924,-1.81E-08,3.40E-06,-3.01E-08,-0.00014342,-0.093252
170.8,1.7988,-0.0099241,-0.02449,-0.44689,0.78963,1.5698,-0.002951,-0.066022,-0.00014952,-0.00014585,-0.00014583,-0.00014346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00014342,0.25815
224.8,-47.201,-0.46992,-0.03449,-0.44689,-1.2104,2.5698,-0.004951,0.33398,-4.95E-05,-4.58E-05,-4.58E-05,-0.00024346,9.24E-06,-1.81E-08,0.0002034,-3.01E-08,-0.00024342,0.053351
-175.2,-1.2012,-0.20992,-0.01449,0.25311,2.7896,-2.4302,-0.002951,0.033978,0.00025048,0.00025415,0.00025417,0.00015654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00015658,-0.2651
137.8,30.799,-0.26992,-0.15449,-0.44689,-0.21037,17.57,0.011049,-0.46602,0.00015048,0.00025415,0.00025417,0.00025654,-9.08E-05,-1.81E-08,3.40E-06,-3.01E-08,0.00025658,-0.20448
102.8,-35.201,0.17008,-0.15449,-1.4469,-3.2104,20.57,0.013049,0.23398,-4.95E-05,5.42E-05,5.42E-05,0.00015654,-0.00019076,-1.81E-08,-0.0001966,-3.01E-08,0.00015658,-0.20448
233.8,7.7988,0.14008,-0.00449,0.85311,3.7896,-4.4302,-0.006951,0.13398,0.00015048,0.00015415,0.00015417,0.00015654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00015658,-0.041959
152.8,-44.201,-0.019924,-0.11449,0.15311,1.7896,8.5698,0.009049,-0.066022,0.00015048,0.00015415,0.00015417,0.00015654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00015658,0.36351
-129.2,21.799,0.37008,-0.04449,-1.3469,-0.21037,4.5698,0.010049,0.033978,0.00015048,0.00025415,0.00025417,0.00025654,-9.08E-05,-1.81E-08,3.40E-06,-3.01E-08,0.00025658,-0.2651
183.8,-14.201,0.55008,0.01551,0.45311,-3.2104,3.5698,0.003049,-0.36602,-4.95E-05,-4.58E-05,-4.58E-05,-4.35E-05,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-4.34E-05,0.053351
49.796,-1.2012,0.34008,0.18551,1.6531,-3.2104,-11.43,-0.023951,-0.16602,-0.0014495,-0.0014458,-0.0014458,-0.0014435,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.0014434,0.67588
-316.2,5.7988,0.43008,0.07551,0.053106,-7.2104,3.5698,4.90E-05,-0.66602,-0.00044952,-0.00044585,-0.00044583,-0.00044346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00044342,0.053351
-61.204,-13.201,0.25008,-0.03449,0.45311,4.7896,-1.4302,0.004049,-0.066022,0.00045048,0.00045415,0.00045417,0.00045654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00045658,-0.20448
-313.2,-18.201,0.020076,0.04551,-0.64689,-5.2104,-4.4302,0.005049,2.234,-0.00014952,-0.00014585,-0.00014583,-0.00014346,-9.08E-05,-1.81E-08,3.40E-06,-3.01E-08,-0.00014342,-0.041959
-55.204,-12.201,0.53008,0.21551,0.75311,-3.2104,-17.43,-0.031951,-1.266,-0.00054952,-0.00054585,-0.00054583,-0.00054346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00054342,-0.041959
375.8,-6.2012,0.020076,-0.08449,-1.4469,3.7896,5.5698,0.005049,-0.066022,0.00035048,0.00035415,0.00035417,0.00035654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00035658,-0.14732
227.8,16.799,-0.24992,-0.05449,-0.74689,2.7896,-1.4302,-0.002951,0.43398,0.00035048,0.00025415,0.00025417,0.00025654,0.00010924,-1.81E-08,3.40E-06,-3.01E-08,0.00025658,-0.14732
-237.2,-22.201,-0.42992,-0.02449,-1.8469,2.7896,3.5698,0.017049,-0.76602,0.00045048,0.00045415,0.00045417,0.00045654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00045658,-0.093252
-180.2,37.799,0.33008,0.00551,-0.44689,2.7896,-3.4302,0.011049,-0.066022,0.00035048,0.00035415,0.00035417,0.00045654,-9.08E-05,-1.81E-08,-0.0001966,-3.01E-08,0.00045658,-0.093252
150.8,63.799,-0.029924,-0.11449,1.0531,0.78963,10.57,-0.015951,-0.46602,-0.00014952,-0.00014585,-0.00014583,-0.00014346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00014342,-0.14732
-114.2,9.7988,-0.18992,0.07551,-0.84689,0.78963,-10.43,0.001049,-0.066022,0.00025048,0.00015415,0.00015417,0.00015654,0.00010924,-1.81E-08,0.0001034,-3.01E-08,0.00015658,0.0068313
-242.2,0.79878,0.27008,-0.07449,0.55311,4.7896,3.5698,-0.001951,-0.16602,0.00035048,0.00035415,0.00035417,0.00035654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00035658,-0.20448
70.796,41.799,0.45008,0.03551,-0.14689,2.7896,-6.4302,0.008049,-0.16602,5.05E-05,0.00025415,0.00025417,0.00035654,-0.00029076,-1.81E-08,-0.0001966,-3.01E-08,0.00035658,0.14036
-77.204,-3.2012,-0.079924,-0.10449,-0.84689,-0.21037,9.5698,0.010049,0.033978,0.00025048,0.00025415,0.00025417,0.00025654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00025658,-0.20448
-206.2,1.7988,7.59E-05,-0.08449,-0.54689,1.7896,-1.4302,0.008049,0.63398,0.00025048,0.00025415,0.00025417,0.00025654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00025658,-0.20448
98.796,-1.2012,0.28008,-0.02449,0.75311,5.7896,-2.4302,0.005049,-0.066022,0.00045048,0.00045415,0.00045417,0.00045654,-9.08E-05,-1.81E-08,3.40E-06,-3.01E-08,0.00045658,-0.20448
-83.204,1.7988,0.23008,-0.09449,-0.44689,3.7896,8.5698,0.004049,-0.96602,5.05E-05,0.00015415,0.00015417,0.00025654,-0.00029076,-1.81E-08,-0.0001966,-3.01E-08,0.00025658,0.36351
368.8,1.7988,0.57008,0.03551,0.25311,0.78963,2.5698,-0.00095096,-1.766,-4.95E-05,5.42E-05,5.42E-05,0.00015654,-0.00019076,-1.81E-08,-0.0001966,-3.01E-08,0.00015658,-0.041959
-182.2,22.799,-0.0099241,0.07551,0.95311,2.7896,-11.43,-0.003951,0.033978,0.00015048,0.00015415,0.00015417,0.00015654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00015658,-0.2651
27.796,-1.2012,-0.38992,0.07551,0.55311,-4.2104,1.5698,0.007049,-0.066022,-0.00054952,-0.00074585,-0.00074583,-0.00074346,0.00030924,-1.81E-08,3.40E-06,-3.01E-08,-0.00074342,0.65119
-277.2,3.7988,-0.41992,0.09551,-0.94689,-3.2104,-1.4302,-0.022951,-0.66602,-0.00094952,-0.0011458,-0.0011458,-0.0012435,0.00020924,-1.81E-08,0.0001034,-3.01E-08,-0.0012434,0.42804
332.8,-12.201,-0.31992,-0.10449,1.3531,5.7896,9.5698,-0.014951,-1.366,0.00015048,0.00015415,0.00015417,0.00015654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00015658,-0.20448
-471.2,-27.201,-0.52992,-0.13449,1.7531,3.7896,6.5698,-0.013951,1.934,-4.95E-05,-4.58E-05,-4.58E-05,-4.35E-05,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-4.34E-05,-0.20448
-152.2,24.799,7.59E-05,0.06551,-0.84689,-1.2104,-6.4302,-0.004951,0.43398,-4.95E-05,-4.58E-05,-4.58E-05,-4.35E-05,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-4.34E-05,-0.14732
638.8,3.7988,0.67008,0.08551,-0.34689,-3.2104,-6.4302,0.021049,0.13398,0.00025048,0.00035415,0.00035417,0.00035654,-9.08E-05,-1.81E-08,3.40E-06,-3.01E-08,0.00035658,0.18118
359.8,-22.201,-0.049924,-0.11449,-0.44689,0.78963,10.57,0.007049,-0.066022,0.00015048,0.00015415,0.00015417,0.00015654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00015658,0.0068313
-111.2,14.799,-0.32992,0.03551,0.75311,1.7896,-7.4302,-0.00095096,0.033978,0.00015048,0.00015415,0.00015417,0.00015654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00015658,-0.14732
-432.2,2.7988,-0.39992,0.13551,0.25311,-1.2104,-10.43,-0.006951,-0.066022,-0.00064952,-0.00064585,-0.00064583,-0.00064346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00064342,0.57323
-121.2,4.7988,-0.35992,-0.07449,0.35311,4.7896,2.5698,-0.008951,0.033978,0.00015048,0.00015415,0.00015417,0.00015654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00015658,-0.20448
121.8,57.799,-0.019924,0.14551,-2.0469,-10.21,2.5698,0.024049,-0.066022,-0.00034952,-0.00034585,-0.00034583,-0.00034346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00034342,0.42804
-337.2,-10.201,0.020076,-0.18449,0.65311,4.7896,14.57,0.007049,-0.56602,0.00045048,0.00045415,0.00045417,0.00045654,-9.08E-05,-1.81E-08,3.40E-06,-3.01E-08,0.00045658,-0.32964
141.8,41.799,0.39008,0.09551,0.15311,2.7896,-2.4302,0.007049,-2.866,0.00035048,0.00035415,0.00035417,0.00035654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00035658,0.29451
646.8,19.799,-0.12992,-0.04449,-0.74689,-2.2104,7.5698,0.004049,0.13398,5.05E-05,5.42E-05,5.42E-05,5.65E-05,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,5.66E-05,-0.093252
632.8,22.799,0.22008,0.03551,-1.6469,-2.2104,8.5698,0.017049,-2.566,0.00025048,0.00025415,0.00025417,0.00025654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00025658,-0.093252
-513.2,-42.201,-0.69992,-0.18449,0.053106,-7.2104,4.5698,0.004049,3.134,-0.00034952,-0.00034585,-0.00034583,-0.00034346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00034342,-0.20448
196.8,-28.201,0.48008,0.03551,-0.34689,-5.2104,2.5698,0.007049,-0.16602,-0.00014952,-0.00014585,-0.00014583,-0.00014346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00014342,0.097803
75.796,15.799,-0.27992,0.18551,1.3531,-7.2104,-5.4302,-0.011951,0.33398,-0.0016495,-0.0017458,-0.0017458,-0.0017435,0.00010924,-1.81E-08,3.40E-06,-3.01E-08,-0.0017434,0.76897
-370.2,18.799,-0.63992,-0.09449,-0.74689,-8.2104,9.5698,4.90E-05,4.134,-0.00054952,-0.00064585,-0.00064583,-0.00064346,0.00010924,-1.81E-08,3.40E-06,-3.01E-08,-0.00064342,0.097803
-236.2,-16.201,-0.41992,-0.03449,-1.1469,2.7896,-1.4302,-0.00095096,-0.066022,0.00025048,0.00015415,0.00015417,0.00015654,0.00010924,-1.81E-08,3.40E-06,-3.01E-08,0.00015658,-0.14732
-68.204,6.7988,-0.019924,0.11551,-0.34689,-8.2104,-0.43021,-0.001951,-0.16602,-0.00054952,-0.00054585,-0.00054583,-0.00054346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00054342,0.097803
-296.2,23.799,-0.069924,0.01551,-1.6469,1.7896,-2.4302,0.013049,-0.66602,0.00035048,0.00035415,0.00035417,0.00035654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00035658,-0.14732
-159.2,78.799,0.38008,0.08551,-0.54689,-0.21037,-11.43,0.019049,0.43398,0.00035048,0.00035415,0.00035417,0.00035654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00035658,0.053351
228.8,-4.2012,0.15008,-0.09449,-0.74689,2.7896,5.5698,0.013049,-0.16602,0.00045048,0.00045415,0.00045417,0.00045654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00045658,-0.14732
751.8,39.799,0.17008,0.05551,0.053106,2.7896,-1.4302,0.007049,-1.766,0.00035048,0.00035415,0.00035417,0.00035654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00035658,0.097803
295.8,6.7988,-0.18992,-0.15449,0.55311,5.7896,11.57,-0.004951,0.033978,0.00025048,0.00025415,0.00025417,0.00025654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00025658,-0.14732
-112.2,13.799,0.12008,0.07551,0.75311,-0.21037,-8.4302,-0.008951,-0.16602,-0.00014952,-0.00014585,-0.00014583,-0.00014346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00014342,0.053351
-86.204,0.79878,0.31008,0.12551,-0.34689,-5.2104,-7.4302,-0.006951,0.033978,-0.00034952,-0.00034585,-0.00034583,-0.00034346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00034342,0.0068313
-271.2,24.799,0.040076,0.09551,0.35311,1.7896,-14.43,-0.002951,0.033978,0.00015048,0.00015415,0.00015417,0.00015654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00015658,-0.20448
-104.2,-21.201,-0.35992,-0.04449,-0.24689,0.78963,3.5698,0.004049,0.033978,0.00025048,0.00015415,0.00015417,0.00015654,0.00010924,-1.81E-08,3.40E-06,-3.01E-08,0.00015658,-0.2651
49.796,-0.20122,-0.049924,0.09551,-0.44689,2.7896,-10.43,0.003049,-0.16602,-4.95E-05,-4.58E-05,-4.58E-05,-4.35E-05,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-4.34E-05,0.57323
-148.2,-8.2012,-0.52992,-0.16449,-0.34689,-8.2104,8.5698,0.009049,4.034,-0.00014952,-0.00034585,-0.00034583,-0.00064346,0.00010924,-1.81E-08,0.0003034,-3.01E-08,-0.00064342,0.25815
-278.2,-2.2012,-0.37992,0.08551,1.1531,1.7896,-11.43,0.002049,0.23398,0.00015048,0.00015415,0.00015417,0.00015654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00015658,-0.093252
-158.2,10.799,0.14008,-0.15449,-1.3469,-0.21037,-8.4302,0.011049,3.034,0.00025048,0.00025415,0.00025417,0.00025654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00025658,-0.2651
352.8,1.7988,0.050076,-0.14449,-1.2469,3.7896,11.57,0.016049,-0.066022,0.00055048,0.00055415,0.00055417,0.00055654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00055658,-0.20448
55.796,18.799,0.37008,0.06551,0.75311,5.7896,-4.4302,-0.002951,-1.966,0.00035048,0.00035415,0.00035417,0.00035654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00035658,-0.041959
15.796,7.7988,-0.14992,0.06551,1.6531,1.7896,-8.4302,-0.045951,-0.86602,-0.00064952,-0.00064585,-0.00064583,-0.00064346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00064342,-0.093252
-110.2,-17.201,-0.47992,-0.07449,0.25311,-0.21037,6.5698,-0.011951,0.53398,-0.00014952,-0.00014585,-0.00014583,-0.00014346,-9.08E-05,-1.81E-08,3.40E-06,-3.01E-08,-0.00014342,-0.14732
-135.2,34.799,-0.23992,0.12551,-0.74689,-3.2104,-11.43,-0.001951,0.033978,-0.00014952,-0.00014585,-0.00014583,-0.00014346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00014342,-0.093252
385.8,23.799,-0.039924,-0.21449,0.15311,3.7896,18.57,0.010049,-0.066022,0.00045048,0.00045415,0.00045417,0.00045654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00045658,-0.093252
-487.2,-12.201,0.030076,-0.06449,0.65311,-2.2104,5.5698,0.010049,0.63398,5.05E-05,5.42E-05,5.42E-05,5.65E-05,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,5.66E-05,-0.20448
301.8,-0.20122,-0.27992,0.04551,-1.3469,-3.2104,-0.43021,0.006049,-0.16602,-0.00024952,-0.00044585,-0.00044583,-0.00044346,0.00020924,-1.81E-08,3.40E-06,-3.01E-08,-0.00044342,0.48867
-384.2,-30.201,0.72008,0.03551,0.25311,-4.2104,5.5698,-0.004951,-0.56602,-0.00064952,-0.00064585,-0.00064583,-0.00064346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00064342,0.48867
-571.2,-37.201,0.050076,0.15551,1.0531,-6.2104,-16.43,-0.024951,1.834,-0.00064952,-0.00064585,-0.00064583,-0.00064346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00064342,-0.14732
-308.2,-20.201,-0.44992,0.00551,0.35311,-7.2104,9.5698,-0.012951,0.13398,-0.0012495,-0.0012458,-0.0012458,-0.0012435,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.0012434,0.45882
150.8,9.7988,-0.20992,-0.12449,1.0531,3.7896,9.5698,4.90E-05,-0.066022,0.00025048,0.00025415,0.00025417,0.00025654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00025658,-0.14732
272.8,22.799,0.23008,-0.07449,0.65311,3.7896,-1.4302,0.002049,0.73398,-4.95E-05,0.00015415,0.00015417,0.00015654,-0.00029076,-1.81E-08,3.40E-06,-3.01E-08,0.00015658,0.45882
161.8,20.799,-0.36992,-0.14449,-1.4469,-0.21037,15.57,0.017049,0.23398,0.00025048,0.00025415,0.00025417,0.00025654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00025658,-0.041959
411.8,-26.201,0.64008,0.17551,0.95311,-6.2104,-10.43,-0.031951,0.73398,-0.0015495,-0.0013458,-0.0013458,-0.00094346,-0.00019076,-1.81E-08,-0.0004966,-3.01E-08,-0.00094342,0.29451
42.796,18.799,0.78008,0.15551,1.0531,-1.2104,-17.43,-0.016951,0.13398,-0.00084952,-0.00074585,-0.00074583,-0.00044346,-0.00029076,-1.81E-08,-0.0003966,-3.01E-08,-0.00044342,0.42804
